Unnamed: 0,name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,price,hours,MISC,state,relative_results,url
2048147,Edible Arrangements,"Edible Arrangements, 1305 S Dale Mabry Hwy, Tampa, FL 33629",0x88c2c33d656f2a3d:0xae028216d43fa9d3,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,27.931266,-82.507172,"['Gift shop' 'Caterer' 'Chocolate shop' 'Dessert shop' 'Florist'
 'Gift basket store' 'Juice shop']",4.5,38,,"[array(['Wednesday', '9AM–5PM'], dtype=object)
 array(['Thursday', '9AM–5PM'], dtype=object)
 array(['Friday', '9AM–5PM'], dtype=object)
 array(['Saturday', '9AM–5PM'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '9AM–5PM'], dtype=object)
 array(['Tuesday', '9AM–5PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': array(['Mask required'], dtype=object), 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': None, 'Payments': array(['Debit cards'], dtype=object), 'Planning': array(['Quick visit'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': array(['Curbside pickup', 'Delivery', 'In-store pickup',
       'In-store shopping', 'Same-day delivery'], dtype=object)}",Closed ⋅ Opens 9AM,"['0x88c2c0e46a1fcded:0x9e75b479d425182d'
 '0x88c2fa0efd1dff4b:0x7763b750c77d4afa'
 '0x88c2c4073345eac3:0x2cc5a9d42d1c2447'
 '0x88c2c1306a443797:0x804c97d29d05c9bc']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c33d656f2a3d:0xae028216d43fa9d3?authuser=-1&hl=en&gl=us
2051985,Edible Arrangements,"Edible Arrangements, 3352 SE Federal Hwy, Stuart, FL 34997",0x88deddac79632a4f:0x3ee2293c233d2ec4,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,27.162313,-80.22789,"['Gift shop' 'Caterer' 'Chocolate shop' 'Dessert shop' 'Florist'
 'Gift basket store']",3.9,26,,"[array(['Wednesday', '9AM–5PM'], dtype=object)
 array(['Thursday', '9AM–5PM'], dtype=object)
 array(['Friday', '9AM–5PM'], dtype=object)
 array(['Saturday', '9AM–5PM'], dtype=object)
 array(['Sunday', 'Closed'], dtype=object)
 array(['Monday', '9AM–5PM'], dtype=object)
 array(['Tuesday', '9AM–5PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': None, 'Payments': array(['Debit cards'], dtype=object), 'Planning': array(['Quick visit'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': array(['Curbside pickup', 'Delivery', 'In-store pickup',
       'In-store shopping', 'Same-day delivery'], dtype=object)}",Closed ⋅ Opens 9AM,"['0x88dee7f031f537f9:0xbbf893226d9574a'
 '0x88deddab400cd4d7:0xd1479710b34b4fb3'
 '0x88dedda83093a091:0x6727fcd892a8007f'
 '0x88dee7a83d86ee59:0x303caad105a0d3a5'
 '0x88dedc1aff89e6f1:0x52441452c25c4c14']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88deddac79632a4f:0x3ee2293c233d2ec4?authuser=-1&hl=en&gl=us
2053786,Tropical Smoothie Cafe,"Tropical Smoothie Cafe, 12789 Waterford Lakes Pkwy, Orlando, FL 32828",0x88e767c8a2c7cb29:0x2cd9d842979d1bcb,"Casual, health-conscious chain cafe featuring custom smoothies, sandwiches & wraps.",28.555053,-81.197556,['Restaurant' 'Juice shop' 'Sandwich shop'],3.7,28,$,"[array(['Wednesday', '7AM–9PM'], dtype=object)
 array(['Thursday', '7AM–9PM'], dtype=object)
 array(['Friday', '7AM–9PM'], dtype=object)
 array(['Saturday', '8AM–9PM'], dtype=object)
 array(['Sunday', '9AM–9PM'], dtype=object)
 array(['Monday', '7AM–9PM'], dtype=object)
 array(['Tuesday', '7AM–9PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': array(['Good for kids'], dtype=object), 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': array([""Kids' menu"", 'Vegetarian options'], dtype=object), 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Takeout', 'Delivery'], dtype=object)}",Permanently closed,"['0x88e767cae2ca374b:0x372ab87429bf8c08'
 '0x88e767c95f647579:0xf5ba58cd4e4c861f'
 '0x88e767cb125923f1:0x35b9be96f5ca429d'
 '0x88e768f7e43c556b:0x762caadfd3832c32'
 '0x88e7638519a70f6d:0x6934dcaa95b5f014']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e767c8a2c7cb29:0x2cd9d842979d1bcb?authuser=-1&hl=en&gl=us
2061087,Smoothie King,"Smoothie King, 17501 Preserve Walk Ln Suite 104, Tampa, FL 33647",0x88c2b7992a21d43b:0x88bef2fb8167808b,"Health-conscious chain featuring blended drinks in varied flavors, nutritional products & snacks.",28.12764,-82.36974,"['Juice shop' 'Fast food restaurant' 'Health food restaurant'
 'Delivery Restaurant' 'Takeout Restaurant' 'Vitamin & supplements store']",4.4,68,$$,"[array(['Tuesday', '7AM–9PM'], dtype=object)
 array(['Wednesday', '7AM–9PM'], dtype=object)
 array(['Thursday', '7AM–9PM'], dtype=object)
 array(['Friday', '7AM–9PM'], dtype=object)
 array(['Saturday', '8AM–9PM'], dtype=object)
 array(['Sunday', '9AM–7PM'], dtype=object)
 array(['Monday', '7AM–9PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': array(['Fast service'], dtype=object), 'Lodging options': None, 'Offerings': None, 'Payments': array(['NFC mobile payments'], dtype=object), 'Planning': None, 'Popular for': array(['Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Curbside pickup', 'Delivery', 'Takeout', 'Dine-in'], dtype=object)}",Open ⋅ Closes 9PM,"['0x88c2c7a5e148e4c3:0xfb3f855657493e12'
 '0x88c2c7c544f56e75:0x4bf6087c7c6d8bb5'
 '0x88c2c0edd4aec42b:0x1f2534fba826e63e'
 '0x88c2b7c57e6913bf:0xbef2e2a579ff5b92']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2b7992a21d43b:0x88bef2fb8167808b?authuser=-1&hl=en&gl=us
2061105,Olive Garden Italian Restaurant,"Olive Garden Italian Restaurant, 5021 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, United States",0x88dd81970e9bfe91:0xec2a259e0a0fa05c,"Lively, family-friendly chain featuring Italian standards such as pastas & salads.",28.333683,-81.484674,"['Italian restaurant' 'Caterer' 'Family restaurant'
 'Gluten-free restaurant' 'Takeout restaurant' 'Seafood restaurant'
 'Soup restaurant' 'Wine bar']",4.4,4196,₩₩,"[array(['Tuesday', '11AM–10:30PM'], dtype=object)
 array(['Wednesday', '11AM–10:30PM'], dtype=object)
 array(['Thursday', '11AM–10:30PM'], dtype=object)
 array(['Friday', '11AM–11PM'], dtype=object)
 array(['Saturday', '11AM–11PM'], dtype=object)
 array(['Sunday', '11AM–10:30PM'], dtype=object)
 array(['Monday', '11AM–10:30PM'], dtype=object)]","{'Accessibility': array(['Wheelchair-accessible car park', 'Wheelchair-accessible entrance',
       'Wheelchair-accessible seating', 'Wheelchair-accessible toilet'],
      dtype=object), 'Activities': None, 'Amenities': array(['Bar on site', 'Good for kids', 'High chairs', 'Toilets'],
      dtype=object), 'Atmosphere': array(['Casual', 'Cosy', 'Romantic'], dtype=object), 'Crowd': array(['Family friendly', 'Groups', 'Tourists'], dtype=object), 'Dining options': array(['Lunch', 'Dinner', 'Catering', 'Dessert', 'Seating'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': array(['Mask required', 'Staff wear masks',
       'Staff get temperature checks',
       'Staff required to disinfect surfaces between visits'],
      dtype=object), 'Highlights': array(['Fast service', 'Great coffee', 'Great dessert',
       'Great tea selection', 'LGBTQ-friendly', 'Transgender safe space'],
      dtype=object), 'Lodging options': None, 'Offerings': array(['Alcohol', 'Beer', 'Cocktails', 'Coffee', 'Comfort food',
       'Healthy options', ""Kids' menu"", 'Small plates', 'Spirits',
       'Vegetarian options', 'Wine'], dtype=object), 'Payments': array(['Debit cards'], dtype=object), 'Planning': array(['Usually a wait'], dtype=object), 'Popular for': array(['Lunch', 'Dinner', 'Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeaway',
       'Dine-in'], dtype=object)}",Open ⋅ Closes 10:30PM,"['0x88dd81eb80a2456f:0xc24b5e1f7941ecaf'
 '0x88dd8732b46d0f91:0x23231a8b29f9ac11'
 '0x88dd803c1547898b:0x1d39438a3cfd3e51']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd81970e9bfe91:0xec2a259e0a0fa05c?authuser=-1&hl=en&gl=kr
2064101,Edible Arrangements,"Edible Arrangements, 2500 W International Speedway Blvd #310, Daytona Beach, FL 32114",0x88e6dece32c430e9:0xe1b4ffa50d15679a,Chain selling clever arrangements & gift baskets made up of gourmet fresh & chocolate-dipped fruit.,29.1803,-81.08275,"['Gift shop' 'Caterer' 'Chocolate shop' 'Corporate gift supplier'
 'Dessert shop' 'Florist' 'Gift basket store' 'Juice shop']",3.1,38,,"[array(['Tuesday', '9AM–7PM'], dtype=object)
 array(['Wednesday', '9AM–7PM'], dtype=object)
 array(['Thursday', '9AM–7PM'], dtype=object)
 array(['Friday', '9AM–7PM'], dtype=object)
 array(['Saturday', '9AM–5PM'], dtype=object)
 array(['Sunday', '10AM–3PM'], dtype=object)
 array(['Monday', '9AM–7PM'], dtype=object)]","{'Accessibility': array(['Wheelchair accessible entrance'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': None, 'Payments': None, 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Same-day delivery', 'Delivery'], dtype=object)}",Permanently closed,"['0x88e6da2bf1061553:0xd74da4644d05dd94'
 '0x88e72777e96efead:0x49060bd9607a57da'
 '0x88e6db677d8a669b:0x1c9df138d0ff7abe'
 '0x88e6d9fb6db598d9:0x3d363c062d4f3cf7'
 '0x88e6db1fd441aa75:0x5c50626dea1ea718']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e6dece32c430e9:0xe1b4ffa50d15679a?authuser=-1&hl=en&gl=us
2065357,Miller's Ale House,"Miller's Ale House, 2080 S University Dr, Davie, FL 33324, United States",0x88d9078c50073cd9:0x8943903d3c6550ee,Casual sports-pub chain with basics from bar snacks to steaks & a large selection of tap beers.,26.094854,-80.250316,"['Restaurant' 'American restaurant' 'Bar' 'Brewpub'
 'Chicken wings restaurant' 'Takeout restaurant' 'Seafood restaurant'
 'Sports bar' 'Steak house']",4.2,1338,₩₩,"[array(['Tuesday', '11AM–12AM'], dtype=object)
 array(['Wednesday', '11AM–12AM'], dtype=object)
 array(['Thursday', '11AM–2AM'], dtype=object)
 array(['Friday', '11AM–2AM'], dtype=object)
 array(['Saturday', '11AM–2AM'], dtype=object)
 array(['Sunday', '11AM–12AM'], dtype=object)
 array(['Monday', '11AM–12AM'], dtype=object)]","{'Accessibility': array(['Wheelchair-accessible car park', 'Wheelchair-accessible entrance',
       'Wheelchair-accessible seating', 'Wheelchair-accessible toilet'],
      dtype=object), 'Activities': None, 'Amenities': array(['Bar on site', 'Good for kids', 'High chairs', 'Toilets', 'Wi-Fi'],
      dtype=object), 'Atmosphere': array(['Casual', 'Cosy'], dtype=object), 'Crowd': array(['Family friendly', 'Groups', 'Tourists', 'University students'],
      dtype=object), 'Dining options': array(['Lunch', 'Dinner', 'Catering', 'Dessert', 'Seating'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': array(['Mask required', 'Staff wear masks',
       'Staff get temperature checks',
       'Staff required to disinfect surfaces between visits'],
      dtype=object), 'Highlights': array(['Great beer selection', 'Great cocktails', 'Great dessert',
       'Sport'], dtype=object), 'Lodging options': None, 'Offerings': array(['Alcohol', 'Beer', 'Braille menu', 'Cocktails', 'Coffee',
       'Comfort food', 'Happy-hour drinks', 'Happy-hour food',
       ""Kids' menu"", 'Late-night food', 'Organic dishes', 'Quick bite',
       'Small plates', 'Spirits', 'Wine'], dtype=object), 'Payments': array(['Debit cards', 'Credit cards'], dtype=object), 'Planning': None, 'Popular for': array(['Lunch', 'Dinner', 'Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeaway',
       'Dine-in'], dtype=object)}",Open ⋅ Closes 12AM,"['0x88d9078b9304c78b:0xbef0083db41e454c'
 '0x88d9078a548f437b:0x713116431d18d9e4'
 '0x88d9a0adffa4de07:0xdac9794fd2c2e644'
 '0x88d9a8210dc56899:0x82127834de3af1d8']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9078c50073cd9:0x8943903d3c6550ee?authuser=-1&hl=en&gl=kr
2065975,Gordon's,"Gordon's, 3800 US Hwy 98 N, Lakeland, FL 33809",0x88dd47156cdddc67:0xd21d23b013c4ccb,"Fine-jewelry chain offering a variety of silver, gold & gemstone pieces, plus watches.",28.092254,-81.977741,"['Jewelry store' 'Diamond dealer' 'Gift shop' 'Goldsmith' 'Jeweler'
 'Jewelry repair service' 'Silversmith' 'Watch repair service'
 'Watch store']",4.3,7,$$,,"{'Accessibility': array(['Wheelchair accessible elevator'], dtype=object), 'Activities': None, 'Amenities': None, 'Atmosphere': None, 'Crowd': None, 'Dining options': None, 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': None, 'Payments': array(['Checks', 'NFC mobile payments'], dtype=object), 'Planning': None, 'Popular for': None, 'Recycling': None, 'Service options': array(['Curbside pickup'], dtype=object)}",,"['0x88dd47156cdddc67:0x457ee4fd3b25f301'
 '0x88dd47186c4d23a1:0x3f32579fe0b63f5f'
 '0x88dd47205f17a857:0x106f189f3dcae5ca'
 '0x88dd3f4fb60847af:0x53cc43c5d0813efe']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd47156cdddc67:0xd21d23b013c4ccb?authuser=-1&hl=en&gl=us
2067128,BJ's Restaurant & Brewhouse,"BJ's Restaurant & Brewhouse, 1401 NW 107th Ave, Doral, FL 33172, United States",0x88d9becc809c9769:0xc58cf2670e2818f8,Family-friendly chain outpost pairs familiar pub fare with an extensive list of house brews.,25.786509,-80.368246,['Restaurant' 'Bar' 'Brewery' 'Sports bar'],4.2,1137,₩₩,"[array(['Tuesday', '11AM–10PM'], dtype=object)
 array(['Wednesday', '11AM–10PM'], dtype=object)
 array(['Thursday', '11AM–10PM'], dtype=object)
 array(['Friday', '11AM–12AM'], dtype=object)
 array(['Saturday', '11AM–12AM'], dtype=object)
 array(['Sunday', '11AM–10PM'], dtype=object)
 array(['Monday', '11AM–10PM'], dtype=object)]","{'Accessibility': array(['Wheelchair-accessible car park', 'Wheelchair-accessible entrance',
       'Wheelchair-accessible seating', 'Wheelchair-accessible toilet'],
      dtype=object), 'Activities': None, 'Amenities': array(['Bar on site', 'Good for kids', 'High chairs'], dtype=object), 'Atmosphere': array(['Casual', 'Cosy'], dtype=object), 'Crowd': array(['Groups', 'Tourists', 'University students'], dtype=object), 'Dining options': array(['Catering', 'Dessert'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': array(['Mask required',
       'Staff required to disinfect surfaces between visits'],
      dtype=object), 'Highlights': array(['Fast service', 'Great beer selection', 'Great cocktails',
       'Great dessert', 'Great wine list', 'Sport'], dtype=object), 'Lodging options': None, 'Offerings': array(['Alcohol', 'Beer', 'Cocktails', 'Coffee', 'Comfort food',
       'Happy-hour drinks', 'Happy-hour food', 'Healthy options',
       ""Kids' menu"", 'Late-night food', 'Quick bite', 'Small plates',
       'Spirits', 'Vegetarian options', 'Wine'], dtype=object), 'Payments': None, 'Planning': array(['Accepts reservations'], dtype=object), 'Popular for': array(['Lunch', 'Dinner', 'Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Curbside pickup', 'No-contact delivery', 'Delivery', 'Takeaway',
       'Dine-in'], dtype=object)}",Closed ⋅ Opens 11AM,"['0x88d9bec5fc96258b:0x5212e40a7eceb6ac'
 '0x88d9bec5fc96258b:0xcade495f75cfe50f'
 '0x88d9bec4c1e68eb1:0xdd04884c097403e8'
 '0x88d9b965f16eac4f:0x3308a9a5b815e918']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9becc809c9769:0xc58cf2670e2818f8?authuser=-1&hl=en&gl=kr
2067837,Copper Shaker,"Copper Shaker, 169 1st Ave N, St. Petersburg, FL 33701, United States",0x88c2e19cf8caefbf:0xd67908de1b98e2b5,Chic spot for classic & craft cocktails with seasonal sharing plates in cozy digs with live music.,27.772314,-82.634952,['Cocktail bar' 'New American restaurant'],4.5,355,₩₩,"[array(['Tuesday', '4:30PM–3AM'], dtype=object)
 array(['Wednesday', '4:30PM–3AM'], dtype=object)
 array(['Thursday', '4:30PM–3AM'], dtype=object)
 array(['Friday', '4:30PM–3AM'], dtype=object)
 array(['Saturday', '4:30PM–3AM'], dtype=object)
 array(['Sunday', '4:30PM–3AM'], dtype=object)
 array(['Monday', '4:30PM–3AM'], dtype=object)]","{'Accessibility': array(['Wheelchair-accessible car park', 'Wheelchair-accessible entrance',
       'Wheelchair-accessible toilet'], dtype=object), 'Activities': None, 'Amenities': array(['Toilets', 'Wi-Fi'], dtype=object), 'Atmosphere': array(['Casual', 'Cosy', 'Upmarket'], dtype=object), 'Crowd': array(['Groups', 'Tourists'], dtype=object), 'Dining options': array(['Seating'], dtype=object), 'From the business': array(['Identifies as veteran-led'], dtype=object), 'Getting here': None, 'Health & safety': None, 'Health and safety': array(['Mask required',
       'Staff required to disinfect surfaces between visits'],
      dtype=object), 'Highlights': array(['Fast service', 'Great beer selection', 'Great cocktails',
       'Great wine list', 'LGBTQ-friendly', 'Live music',
       'Live performances', 'Sport'], dtype=object), 'Lodging options': None, 'Offerings': array(['Alcohol', 'Beer', 'Cocktails', 'Dancing', 'Food', 'Food at bar',
       'Happy-hour drinks', 'Happy-hour food', 'Wine'], dtype=object), 'Payments': array(['Debit cards', 'Credit cards'], dtype=object), 'Planning': array(['Accepts reservations'], dtype=object), 'Popular for': None, 'Recycling': None, 'Service options': array(['Outdoor seating', 'Takeaway', 'Dine-in', 'Delivery'], dtype=object)}",Closed ⋅ Opens 4:30PM,"['0x88c2e19cc0467f8f:0xa5cfddda9ba3a'
 '0x88c2e19def5bc4c1:0xd33d9ae0cfac9168'
 '0x88c2e1833a097087:0x75986713e9e0e224'
 '0x88c2e175fd12d24f:0x2ff550a52ab663a2']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e19cf8caefbf:0xd67908de1b98e2b5?authuser=-1&hl=en&gl=kr
2069025,Tropical Smoothie Cafe,"Tropical Smoothie Cafe, 16240 Summerlin Rd #310, Fort Myers, FL 33908, United States",0x88db3e5869b1a503:0xbb61b9458a28105d,"Casual, health-conscious chain cafe featuring custom smoothies, sandwiches & wraps.",26.506222,-81.908586,['Restaurant' 'Juice shop'],4.4,165,₩,"[array(['Tuesday', '6AM–9PM'], dtype=object)
 array(['Wednesday', '6AM–9PM'], dtype=object)
 array(['Thursday', '6AM–9PM'], dtype=object)
 array(['Friday', '6AM–9PM'], dtype=object)
 array(['Saturday', '8AM–9PM'], dtype=object)
 array(['Sunday', '8AM–8PM'], dtype=object)
 array(['Monday', '6AM–9PM'], dtype=object)]","{'Accessibility': array(['Wheelchair-accessible entrance'], dtype=object), 'Activities': None, 'Amenities': array(['Good for kids'], dtype=object), 'Atmosphere': array(['Casual'], dtype=object), 'Crowd': array(['Groups', 'Tourists', 'University students'], dtype=object), 'Dining options': array(['Catering'], dtype=object), 'From the business': None, 'Getting here': None, 'Health & safety': None, 'Health and safety': None, 'Highlights': None, 'Lodging options': None, 'Offerings': array(['Healthy options', ""Kids' menu"", 'Quick bite',
       'Vegetarian options'], dtype=object), 'Payments': array(['Debit cards', 'NFC mobile payments', 'Credit cards'], dtype=object), 'Planning': None, 'Popular for': array(['Breakfast', 'Lunch', 'Solo dining'], dtype=object), 'Recycling': None, 'Service options': array(['Curbside pickup', 'Delivery', 'Takeaway', 'Dine-in'], dtype=object)}",Open ⋅ Closes 9PM,"['0x88db3f8fc5943041:0x845eb596c3b26917'
 '0x88db4038b9fe7219:0x9e06f5034d155fff'
 '0x88db3eb991a85181:0xd65207f27f71d005'
 '0x88db3f8afbc460bf:0xaa72743325b16105'
 '0x88db154c1ac97be1:0x8d8dec22faa54a72']",https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db3e5869b1a503:0xbb61b9458a28105d?authuser=-1&hl=en&gl=kr
